X,Y,OBJECTID,Year,SiteYearID,SiteID,SampleDate,Dry_rating,DensTtl,Dens_A1,Dens_A2,Dens_S1,Dens_S2,Sp_Sthd,Sp_SthdRT,Sp_Coho,Sp_Cst_Sculp,Sp_Prk_Sculp,Sp_Rif_Sculp,Sp_Sa_Suck,Sp_Ca_Rch,Sp_Stick,Sp_Lamp,Sp_Dace,Sp_Bl_Gill,Sp_HCH,Sp_T_goby,Sp_A_goby,Sp_YF_goby,Sp_MQF,SP_BayPF,Sp_Stag_Scul,Sp_Str_Flo,Sp_Tp_Smlt,Sp_Shin_SP,Sp_Pac_Herr,Sp_Gi_Sal,Sp_Ywl_Fg,Sp_Rd_Fg,Sp_Bl_Fg,Sp_Ca_Nwt,Sp_Rgh_Nwt,Sp_NWT,Sp_Sln_Sal,Sp_Ws_Turt,Sp_Brwn_Trt,Sp_Pike_Minw,Sp_Gld_Shin,Sp_Grn_SF,Sp_LM_Bass,Sp_Gld_Fish,Sp_Stp_Mull,SiteSort,Watershed,YearLabel,GlobalID,Sp_Dwarf_SP,Sp_CbznScp,LJ_Mudsucker,DiamondTurbot,CalHalibut
-122.138880615,37.173365743,1298,2003,2003-SLR-main-11,SLR-main-11,2003/09/10 00:00:00+00,1,52.7,49.8,7.4,49.8,7.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,SLR,2003,{7B86DD5F-BA04-4F7A-97DD-6FF81AEB87AC},,,,,
-122.140956866,37.2120753340001,1299,2003,2003-SLR-main-12b,SLR-main-12b,2003/09/10 00:00:00+00,1,51.9,44.4,7.5,44.4,7.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,SLR,2003,{4EB1D277-A04B-4CB4-B79C-BDFEE81EF7B2},,,,,
-122.064113991,37.0507919900001,1300,2003,2003-SLR-zayt-13a,SLR-zayt-13a,2003/09/04 00:00:00+00,1,68.3,64.4,3.9,64.4,3.9,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,SLR,2003,{BFECD6C4-0CA6-4498-A199-E68B7062D331},,,,,
-122.057311933,37.068783082,1301,2003,2003-SLR-zayt-13b,SLR-zayt-13b,2003/09/04 00:00:00+00,1,70,60.4,9.6,60.4,9.6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SLR,2003,{EF524C3A-8BBE-494E-8124-028687EC3E7B},,,,,
-122.05469425,37.075383822,1302,2003,2003-SLR-zayt-13c,SLR-zayt-13c,2003/09/04 00:00:00+00,1,123.6,112.9,10.7,112.9,10.7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,SLR,2003,{950FC2E3-2A1A-4D65-8BC3-0AD9A264A564},,,,,
-122.043268486,37.089884198,1303,2003,2003-SLR-zayt-13d,SLR-zayt-13d,2003/09/05 00:00:00+00,1,243.8,220.6,23.2,220.6,23.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,SLR,2003,{6C5AD6D4-8CE5-4D7A-AD05-286225ABFB0D},,,,,
-122.060550142,37.0526281240001,1304,2003,2003-SLR-bean-14a,SLR-bean-14a,2003/09/05 00:00:00+00,1,50.9,46.4,4.5,46.4,4.5,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SLR,2003,{53E6AB03-78CE-415B-9010-54CAE7207A72},,,,,
-122.033608692,37.0565846970001,1305,2003,2003-SLR-bean-14b,SLR-bean-14b,2003/09/09 00:00:00+00,1,146.4,137.3,9.1,137.3,9.1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,SLR,2003,{02D70169-67AE-4490-BE6B-7B9235C4FF78},,,,,
-122.014386854,37.073014405,1306,2003,2003-SLR-bean-14c,SLR-bean-14c,2003/09/09 00:00:00+00,1,41.3,23,18.3,23,18.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,SLR,2003,{34D42246-73AA-4192-A9AC-0F0626FAB6AF},,,,,
-122.125304156,37.1256215980001,1307,2003,2003-SLR-bldr-17a,SLR-bldr-17a,2003/09/10 00:00:00+00,1,60,45.6,14.4,45.6,14.4,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,SLR,2003,{E78CEC2B-12E0-449D-892E-F24D47F6DEA6},,,,,
-122.146532709,37.1388204100001,1308,2003,2003-SLR-bldr-17b,SLR-bldr-17b,2003/09/10 00:00:00+00,1,98.6,84.1,14.5,84.1,14.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,SLR,2003,{32F73F81-DCEF-4858-9B06-8E7744D23F57},,,,,
-122.154435315,37.1432024330001,1309,2003,2003-SLR-bldr-17c,SLR-bldr-17c,2003/09/10 00:00:00+00,1,75.8,64,11.8,64,11.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,SLR,2003,{47DF95C4-D52B-477A-8EE6-74C738CF89A5},,,,,
-122.099639806,37.136301867,1310,2003,2003-SLR-bear-18a,SLR-bear-18a,2003/09/10 00:00:00+00,1,86.8,75,11.8,75,11.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SLR,2003,{1FBDFC6B-ED51-4420-A706-81720F4B7D10},,,,,
-121.955335956,36.986419529,1311,2003,2003-SOQ-main-1,SOQ-main-1,2003/09/23 00:00:00+00,1,2.5,1.7,0.9,0.3,2.3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,SOQ,2003,{0DC68FC8-BA94-460D-89C2-53A01693FFF4},,,,,
-121.95568998,36.9913217530001,1312,2003,2003-SOQ-main-2,SOQ-main-2,2003/09/23 00:00:00+00,1,4.1,4.9,0,1.7,2.4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,SOQ,2003,{95E5ACFA-1CB4-4632-B061-CB67E3AAD3C3},,,,,
-121.954292624,36.9994145530001,1313,2003,2003-SOQ-main-4,SOQ-main-4,2003/09/23 00:00:00+00,1,7.7,7.1,0.6,4.4,3.3,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,SOQ,2003,{A8640A5C-77E9-4D3B-8D9A-9D7A9A80CE93},,,,,
-121.951805635,37.01219416,1314,2003,2003-SOQ-main-6,SOQ-main-6,2003/09/24 00:00:00+00,1,15.9,15.8,0,13.7,2.2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,SOQ,2003,{84EC5DA9-3E9C-4359-8159-0EC8904BE899},,,,,
-121.946918149,37.0251513910001,1315,2003,2003-SOQ-main-9,SOQ-main-9,2003/09/24 00:00:00+00,1,26.2,22.7,3.6,12.7,13.5,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,SOQ,2003,{27C1239A-77A2-4E0D-8846-5CC14757692C},,,,,
-121.941414443,37.032375244,1316,2003,2003-SOQ-main-10,SOQ-main-10,2003/09/25 00:00:00+00,1,19.9,17.2,3,13.8,6.1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,SOQ,2003,{68A5A32D-8EE3-4F02-A109-ED6B6B99415E},,,,,
-121.942020396,37.041043158,1317,2003,2003-SOQ-main-12,SOQ-main-12,2003/09/25 00:00:00+00,1,20.1,19.7,0.5,16.3,3.8,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SOQ,2003,{045B9F2F-8D0C-4FFD-AA69-DA4D6CCE591E},,,,,
-121.928686622,37.0476689430001,1318,2003,2003-SOQ-east-13a,SOQ-east-13a,2003/09/26 00:00:00+00,1,33.3,30.9,2.1,29.8,3.5,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,SOQ,2003,{FE03F9AF-B92A-443D-8703-7345D1773C91},,,,,
-121.923258958,37.0571134740001,1319,2003,2003-SOQ-east-14,SOQ-east-14,2003/09/26 00:00:00+00,1,86,83.7,1.4,78.9,7.1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,SOQ,2003,{1C35C73D-F3C8-4F17-B8B2-E47C208F6C0D},,,,,
-121.918968933,37.0795765560001,1320,2003,2003-SOQ-east-16,SOQ-east-16,2003/10/01 00:00:00+00,1,134.6,131.1,3.5,131.1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,SOQ,2003,{BFAAFE7D-2B72-4394-B3BC-D7C5E806A06D},,,,,
-121.907720358,37.084835393,1321,2003,2003-SOQ-east-17,SOQ-east-17,2003/10/01 00:00:00+00,1,102.4,4.4,7.8,94.4,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,SOQ,2003,{3A2E38D8-50B2-4B4C-99D4-260F5D772E61},,,,,
-121.949259636,37.0657811460001,1322,2003,2003-SOQ-west-20,SOQ-west-20,2003/10/10 00:00:00+00,1,49.1,45.3,3.8,45.3,3.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,SOQ,2003,{31287039-8441-484C-BB32-44102FFDE315},,,,,
-121.950171276,37.0706185870001,1323,2003,2003-SOQ-west-21,SOQ-west-21,2003/10/08 00:00:00+00,1,112.9,104,8.8,103.1,9.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,SOQ,2003,{BE40969D-71E1-416A-B265-E8D85484805A},,,,,
-121.953446597,37.076736489,1324,2003,2003-SOQ-west-22,SOQ-west-22,2003/10/08 00:00:00+00,1,27.5,24.7,2.8,24.7,2.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,SOQ,2003,{77CBE1DA-9B61-419F-90C3-F795B461C126},,,,,
-122.074860162,37.0568439360001,1325,2004,2004-SLR-main-6,SLR-main-6,2004/08/24 00:00:00+00,1,8.7,8.5,0.2,8.3,0.4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,SLR,2004,{1CF85DA2-02AF-451B-A969-C30B7AB18775},,,,,
-122.089860132,37.0883095230001,1326,2004,2004-SLR-main-7,SLR-main-7,2004/08/26 00:00:00+00,1,38.9,38,0.3,35,3.9,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,SLR,2004,{2D1A8C74-DD60-452E-AE09-AF6992D0668D},,,,,
-122.104038011,37.106837592,1327,2004,2004-SLR-main-8,SLR-main-8,2004/08/24 00:00:00+00,1,21.6,20.9,2.6,19.9,1.7,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SLR,2004,{D7300BA6-DDF9-4A3D-9CAC-315E47033F36},,,,,
-122.119096786,37.1206429900001,1328,2004,2004-SLR-main-9,SLR-main-9,2004/08/25 00:00:00+00,1,10.9,10,1.9,9.6,1.3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,SLR,2004,{2D0F27CB-4A1E-45B4-AE00-809692CA4337},,,,,
-122.134448816,37.1542364410001,1329,2004,2004-SLR-main-10,SLR-main-10,2004/08/25 00:00:00+00,1,44.6,40.5,2.7,39.8,4.8,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SLR,2004,{0B602811-7D26-4F42-B483-E6A6FC059290},,,,,
-122.138880615,37.173365743,1330,2004,2004-SLR-main-11,SLR-main-11,2004/09/14 00:00:00+00,1,45.7,34.5,3,34.5,11.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,SLR,2004,{B61F69A6-AB60-4D95-8FFC-6796FC1EC68A},,,,,
-122.140956866,37.2120753340001,1331,2004,2004-SLR-main-12b,SLR-main-12b,2004/09/14 00:00:00+00,1,48.4,39.3,9.1,39.3,9.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,SLR,2004,{4389F1FE-7539-4D4E-82A7-6BF3E24B122E},,,,,
-122.064113991,37.0507919900001,1332,2004,2004-SLR-zayt-13a,SLR-zayt-13a,2004/08/31 00:00:00+00,1,69.9,68.3,1.6,68.3,1.6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,SLR,2004,{691B23F0-822B-41E1-8F84-67B26122FEF0},,,,,
-122.057311933,37.068783082,1333,2004,2004-SLR-zayt-13b,SLR-zayt-13b,2004/08/31 00:00:00+00,1,65.1,58.7,6.4,58.7,6.4,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SLR,2004,{AD005D5D-6275-4B9C-9023-C3FE6569E3D6},,,,,
-122.05469425,37.075383822,1334,2004,2004-SLR-zayt-13c,SLR-zayt-13c,2004/09/07 00:00:00+00,1,63.4,53.2,10.2,53.2,10.2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,SLR,2004,{89EC4B39-9902-418A-A73A-88C16EFE1111},,,,,
-122.043268486,37.089884198,1335,2004,2004-SLR-zayt-13d,SLR-zayt-13d,2004/09/07 00:00:00+00,1,145.3,130,15.3,130,15.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,SLR,2004,{B6DDE247-8D88-446F-9EC9-AD2FB1178053},,,,,
-122.060550142,37.0526281240001,1336,2004,2004-SLR-bean-14a,SLR-bean-14a,2004/09/16 00:00:00+00,1,31.9,30,1.9,30,1.9,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SLR,2004,{1CFFD5B8-9788-481D-AEF3-38DEA022A771},,,,,
-122.033608692,37.0565846970001,1337,2004,2004-SLR-bean-14b,SLR-bean-14b,2004/09/10 00:00:00+00,1,78.5,70.3,8.2,70.3,8.2,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,SLR,2004,{299B58C1-4930-45D9-AE6F-43B779C08279},,,,,
-122.014386854,37.073014405,1338,2004,2004-SLR-bean-14c,SLR-bean-14c,2004/09/10 00:00:00+00,1,99.6,87.4,12.2,87.4,12.2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,SLR,2004,{22BE8444-9925-47CE-82EB-3B2F1895EF26},,,,,
-122.125304156,37.1256215980001,1339,2004,2004-SLR-bldr-17a,SLR-bldr-17a,2004/08/27 00:00:00+00,1,38.6,31.3,7.3,31.3,7.3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,SLR,2004,{0F8AE37D-B7A7-4567-8F72-C9A5C6F42B22},,,,,
-122.146532709,37.1388204100001,1340,2004,2004-SLR-bldr-17b,SLR-bldr-17b,2004/09/15 00:00:00+00,1,54.2,48,6.2,48,6.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,SLR,2004,{228A4F01-A6E3-4002-90EC-6ED487A30493},,,,,
-122.154435315,37.1432024330001,1341,2004,2004-SLR-bldr-17c,SLR-bldr-17c,2004/09/15 00:00:00+00,1,81.5,69.7,11.8,69.7,11.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,SLR,2004,{D5E7C48D-B920-4642-8901-EB28F189D137},,,,,
-122.099639806,37.136301867,1342,2004,2004-SLR-bear-18a,SLR-bear-18a,2004/08/27 00:00:00+00,1,87.7,76.6,11.1,76.6,11.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SLR,2004,{23B892F6-4ACF-4E3E-AD89-B6A3BD2570F5},,,,,
-121.955335956,36.986419529,1343,2004,2004-SOQ-main-1,SOQ-main-1,2004/09/23 00:00:00+00,1,1.7,1.2,0.5,0.5,1.2,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,SOQ,2004,{73E31866-B30C-4004-8BB8-B8BF480E121D},,,,,
-121.95568998,36.9913217530001,1344,2004,2004-SOQ-main-2,SOQ-main-2,2004/09/23 00:00:00+00,1,3.5,3.5,0,1.9,1.6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,SOQ,2004,{2D1EE6B3-D910-4C79-A03B-E5762B84B6C6},,,,,
-121.954292624,36.9994145530001,1345,2004,2004-SOQ-main-4,SOQ-main-4,2004/09/23 00:00:00+00,1,20.1,19.4,0.7,13.8,6.3,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,SOQ,2004,{69F9E659-9AC9-4255-866E-A293581CF909},,,,,
-121.951805635,37.01219416,1346,2004,2004-SOQ-main-6,SOQ-main-6,2004/09/24 00:00:00+00,1,13.1,12.8,0.3,12.5,0.6,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,SOQ,2004,{C545B87C-4E4E-48E2-A48A-C79F0E131680},,,,,
-121.946918149,37.0251513910001,1347,2004,2004-SOQ-main-9,SOQ-main-9,2004/09/24 00:00:00+00,1,45.8,43.6,2.3,27.1,18.7,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,SOQ,2004,{DF81194A-0476-4DC9-872C-564D5CCA0EC6},,,,,
-121.941414443,37.032375244,1348,2004,2004-SOQ-main-10,SOQ-main-10,2004/09/25 00:00:00+00,1,37.2,36.3,0.2,34.7,2.5,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,SOQ,2004,{5FF9E97F-8639-4951-8C3D-3E99D4FF37AB},,,,,
-121.942020396,37.041043158,1349,2004,2004-SOQ-main-12,SOQ-main-12,2004/09/25 00:00:00+00,1,48.5,48.6,0,44,4.5,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SOQ,2004,{B5D2F783-DA3A-4657-9BA6-20035CBDDE0F},,,,,
-121.928686622,37.0476689430001,1350,2004,2004-SOQ-east-13a,SOQ-east-13a,2004/09/26 00:00:00+00,1,110.5,109.9,0.6,109.9,0.6,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,SOQ,2004,{DF712DB1-502E-4474-86FB-6303BBC3F7D7},,,,,
-121.923258958,37.0571134740001,1351,2004,2004-SOQ-east-14,SOQ-east-14,2004/09/26 00:00:00+00,1,78,76.8,0.6,76.1,1.9,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,SOQ,2004,{C9C88782-57F7-4165-B741-D2C555506517},,,,,
-121.918968933,37.0795765560001,1352,2004,2004-SOQ-east-16,SOQ-east-16,2004/10/01 00:00:00+00,1,98.7,96.4,2.3,96.4,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,SOQ,2004,{FC643913-8AF5-4574-AF39-7798A0C86D4A},,,,,
-121.907720358,37.084835393,1353,2004,2004-SOQ-east-17,SOQ-east-17,2004/10/01 00:00:00+00,1,117.2,10.1,7.1,110.1,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,SOQ,2004,{27E89B23-D271-4D6E-9911-DCE2FA7C3236},,,,,
-121.949259636,37.0657811460001,1354,2004,2004-SOQ-west-20,SOQ-west-20,2004/09/26 00:00:00+00,1,87.2,84.9,2.3,84.9,2.3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,SOQ,2004,{741C112E-AEE4-4BD5-B8DF-501E46BCA32E},,,,,
-121.950171276,37.0706185870001,1355,2004,2004-SOQ-west-21,SOQ-west-21,2004/09/30 00:00:00+00,1,99.4,93.7,5.3,91.8,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,SOQ,2004,{CAFB6D65-02F0-450A-B6EB-D4F6AD5A019C},,,,,
-121.953446597,37.076736489,1356,2004,2004-SOQ-west-22,SOQ-west-22,2004/09/30 00:00:00+00,1,58.1,53.2,4.9,50.9,7.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,SOQ,2004,{DF119DA3-E7DC-42D0-9A2E-A74C6860A3B9},,,,,
-122.074860162,37.0568439360001,1357,2005,2005-SLR-main-6,SLR-main-6,2005/09/09 00:00:00+00,1,6.7,5.9,0.8,4.7,2,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,SLR,2005,{D764399E-C1C2-4516-9969-7906C226DE1D},,,,,
-122.089860132,37.0883095230001,1358,2005,2005-SLR-main-7,SLR-main-7,2005/09/07 00:00:00+00,1,11,11.2,3,4.9,6.1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,SLR,2005,{3FB1BA04-1C95-49D2-836B-958D2338360B},,,,,
-122.104038011,37.106837592,1359,2005,2005-SLR-main-8,SLR-main-8,2005/09/01 00:00:00+00,1,20.3,18.7,2.4,13.2,7.1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SLR,2005,{1BBA9CBB-739A-4839-8C33-5CF55C40206E},,,,,
-122.119096786,37.1206429900001,1360,2005,2005-SLR-main-9,SLR-main-9,2005/09/01 00:00:00+00,1,17.1,15.4,2.5,12.2,4.9,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,SLR,2005,{6765B045-8165-4639-BC77-7D386F0E403C},,,,,
-122.134448816,37.1542364410001,1361,2005,2005-SLR-main-10,SLR-main-10,2005/09/02 00:00:00+00,1,21.9,18.4,4.7,17.6,4.3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SLR,2005,{74A5257A-F9A7-4A75-8BDE-4C1ED2AF6FF2},,,,,
-122.138880615,37.173365743,1362,2005,2005-SLR-main-11,SLR-main-11,2005/09/02 00:00:00+00,1,32.3,29.6,7.1,19.3,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,SLR,2005,{A960BBE8-604A-4CC4-942A-3E5E6C985E32},,,,,
-122.140956866,37.2120753340001,1363,2005,2005-SLR-main-12b,SLR-main-12b,2005/09/05 00:00:00+00,1,98.2,89.1,9.3,87.6,10.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,SLR,2005,{03F6E92D-FCE7-4D82-BE8C-D9440DD8D2EC},,,,,
-122.064113991,37.0507919900001,1364,2005,2005-SLR-zayt-13a,SLR-zayt-13a,2005/09/08 00:00:00+00,1,53.6,50.1,3.5,22.2,31.4,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,SLR,2005,{C4A472B2-34FE-44DF-B42B-F8AD643D5C03},,,,,
